"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003158","endothelium development","39/2619","169/21261",6.99291252103427e-05,0.000757728528065917,0.000543449936995358,"VCL/TIE1/TNFRSF1A/ICAM1/EZR/NRP1/PLOD3/PDE4D/ACVR2B/FOXP1/PROX1/NDP/BMP4/KDR/RHOB/MSN/NOTCH1/ZEB1/ADAMTS12/MARVELD2/BMP6/XDH/F11R/STC1/SCUBE1/PDPN/CLDN1/FSTL1/F2RL1/RBPJ/CXCL10/CLIC4/HEG1/CD34/FOXC2/MYADM/CLDN5/S1PR3/GJA5",39
"GO:0071774","response to fibroblast growth factor","32/2619","129/21261",7.1245539401525e-05,0.000769478718032377,0.00055187728235776,"CD44/TNC/GPC1/FGFR2/FGF20/FGF9/SFRP1/GATA3/CCL2/COL1A1/SMOC2/CCN2/RUNX2/FGFRL1/ZFP36/POSTN/FGFBP1/FGF5/FGF7/IQGAP1/FGF18/CREB3L1/NPR2/HHIP/OTX2/NDNF/FAM20C/EGR3/SHISA2/NOG/SULF2/LHX1",32
"GO:1903531","negative regulation of secretion by cell","40/2619","175/21261",7.12618238384292e-05,0.000769478718032377,0.00055187728235776,"ABCC8/RHBDF1/TNFRSF1B/VAMP3/TNFRSF1A/MAOB/EDN1/OPRK1/IL11/TSPO/FOXF1/SFRP1/OPRM1/GNAI2/INHBA/NCKAP1L/ACVR1C/LIF/APOE/RSAD2/ANXA1/HTR1B/RAB11FIP5/CRHBP/NOTCH1/DRD2/DRD3/ADORA1/NPY5R/F2RL1/CARTPT/IL12A/STXBP6/IL1RAPL1/F2R/PRKG1/FFAR4/KCNJ11/GRM7/NMB",40
"GO:1903035","negative regulation of response to wounding","28/2619","107/21261",7.25232967482746e-05,0.000781738075210097,0.000560669807172473,"CD9/PLAUR/EDN1/PDGFB/WFDC1/PLAT/SERPINE1/VTN/MDK/TNR/SPP1/PLAU/APOE/IL33/MMRN1/ADAMTS18/CERS2/SERPING1/CD109/CLDN19/STAT3/MYOZ1/ANXA2/PROS1/PRKG1/RTN4RL1/PDGFA/SERPINB2",28
"GO:0030540","female genitalia development","10/2619","21/21261",7.65977923734941e-05,0.000822795696933997,0.00059011671475557,"TP63/LRP2/TBX3/STRA6/RBP4/SRD5A1/MERTK/NPR2/AXL/LHX1",10
"GO:0046851","negative regulation of bone remodeling","10/2619","21/21261",7.65977923734941e-05,0.000822795696933997,0.00059011671475557,"CD38/SFRP1/CALCA/IAPP/IL6/CARTPT/TNFRSF11B/GREM1/INPP5D/TMEM119",10
"GO:0030850","prostate gland development","17/2619","51/21261",7.71235871052371e-05,0.000827010368301487,0.000593139516199993,"TNC/FGFR2/TP63/MMP2/SFRP1/BMP4/SOX9/FOXA1/RARA/SERPINF1/ANXA1/NOTCH1/SHH/NKX3-1/AR/RARG/NOG",17
"GO:0019935","cyclic-nucleotide-mediated signaling","24/2619","86/21261",7.77658486583487e-05,0.000832457219316832,0.000597046048330528,"ADCYAP1R1/GHRHR/AHR/GLP1R/ADGRG6/PDE10A/PDE4D/PEX5L/SOX9/APOE/APLNR/ADCYAP1/EPHA5/HTR2C/ADM/PDE3B/NPPC/ADCY1/KCNC2/OR51E2/ADORA2B/NPPA/PRKG1/FFAR4",24
"GO:0001942","hair follicle development","27/2619","102/21261",7.82411002222007e-05,0.000836100584788275,0.000599659103880859,"CDH3/FGFR2/TP63/TGFB2/TRADD/MSX2/INHBA/SNAI1/SOX9/TNFRSF19/KRT17/LAMA5/SPINK5/EDAR/FGF7/NOTCH1/APCDD1/CD109/FOXQ1/SHH/RBPJ/WNT10B/SOSTDC1/FOXE1/PDGFA/LGR4/FOXI3",27
"GO:0043252","sodium-independent organic anion transport","8/2619","14/21261",7.90295052653761e-05,0.000841623494217871,0.000603620185812413,"SLCO1A2/SLCO4A1/SLCO1B3/SLCO5A1/SLCO1C1/SLCO4C1/SLCO2A1/SLC22A6",8
"GO:1904748","regulation of apoptotic process involved in development","8/2619","14/21261",7.90295052653761e-05,0.000841623494217871,0.000603620185812413,"TNFRSF1B/FOXC1/TNFRSF1A/PAX2/TGFB2/VDR/NOTCH1/FOXC2",8
"GO:0055007","cardiac muscle cell differentiation","34/2619","141/21261",7.92883944956323e-05,0.000842932193969004,0.000604558797427201,"RARB/ACTN2/NEBL/EDN1/MEF2C/NOX4/TGFB1/SOX6/TBX18/FOXP1/FHL2/PROX1/BMP4/BMP2/RARA/MYH11/TBX3/MYLK3/GATA6/ITGB1/WNT3A/FZD7/ACTC1/LMNA/PDLIM5/GREM1/RBPJ/SHOX2/SGCD/IRX3/PLEC/PRKG1/NRAP/ALPK2",34
"GO:0007210","serotonin receptor signaling pathway","12/2619","29/21261",8.14037877275942e-05,0.000860990915248514,0.00061751068003167,"HTR1B/HTR2C/HTR3B/HTR5A/HTR4/CHRM1/HTR1E/HTR1F/HTR1D/CHRM2/CHRM5/HRH1",12
"GO:0060037","pharyngeal system development","12/2619","29/21261",8.14037877275942e-05,0.000860990915248514,0.00061751068003167,"EDN1/TGFB2/EYA1/GATA3/FOLR1/BMP5/ECE1/BMP4/SIX1/NKX3-1/NOG/FOXI3",12
"GO:0072012","glomerulus vasculature development","12/2619","29/21261",8.14037877275942e-05,0.000860990915248514,0.00061751068003167,"NOTCH3/ANGPT2/PDGFB/ACTA2/BMP4/OSR1/NOTCH1/ANGPT1/IL6R/SERPINB7/CD34/FOXC2",12
"GO:0086009","membrane repolarization","18/2619","56/21261",8.22497584025931e-05,0.000867272273458013,0.000622015728471525,"KCNQ1/KCNN2/CAV1/KCNA1/CASQ2/KCNJ2/KCNA5/SLC24A4/CACNA2D1/KCNJ3/NPPA/SCN4B/KCNE1/SCN5A/KCND2/KCNH7/FLNA/GJA5",18
"GO:0007350","blastoderm segmentation","11/2619","25/21261",8.24174522534317e-05,0.000867272273458013,0.000622015728471525,"NRP1/LAMA5/TBX3/PCSK6/TDRD5/FZD5/SHH/HOXD8/PLD6/TDRD6/NEUROG1",11
"GO:0035988","chondrocyte proliferation","11/2619","25/21261",8.24174522534317e-05,0.000867272273458013,0.000622015728471525,"FOSL2/CCN2/SOX9/BMPR1B/HMGA2/SLC26A2/MMP14/STC1/NPR2/DDR2/SIX2",11
"GO:0051928","positive regulation of calcium ion transport","32/2619","130/21261",8.34975209234001e-05,0.000877148533361413,0.000629099073790399,"CALCR/MYLK/SRI/ADCYAP1R1/P2RX5/CAPN3/TSPO/PDGFB/NTSR1/CEMIP/CAV1/CXCL12/CCL2/P2RX3/PLP1/MCHR1/LGALS3/APLNR/TRPC6/STAC2/JPH2/CACNA2D1/STC1/GPER1/STIM1/CXCL10/CXCL11/P2RY6/HAP1/GRIN1/F2R/DRD1",32
"GO:0010632","regulation of epithelial cell migration","63/2619","318/21261",8.51310613543125e-05,0.000892050744766178,0.000639787078199686,"ITGA3/DCN/ADGRA2/ATP2B4/HDAC7/SP100/PTGS2/EDN1/MEF2C/ANGPT2/TGFB2/NRP1/PDGFB/CD40/ANGPT4/RGCC/TGFB1/PIK3CG/HSPB1/GATA3/GPLD1/NR2E1/SMOC2/SEMA5A/SPARC/FOXP1/RTN4/TACR1/PROX1/GLIPR2/SOX9/RRAS/RHOJ/KDR/APOE/PPARG/SERPINF1/ETS1/ANXA1/ENPP2/FGFBP1/FGF7/RHOB/SLIT2/NOTCH1/PTPRR/ANGPT1/PRKCA/WNT7A/FGF18/STC1/TGFBR2/ADAMTS9/ZC3H12A/ITGA2/ADAM9/EFNA1/HAS2/FUT1/FOXC2/CCBE1/PRKD1/IRS2",63
"GO:0060135","maternal process involved in female pregnancy","19/2619","61/21261",8.52039433529489e-05,0.000892050744766178,0.000639787078199686,"ITGA3/DSG2/PRDM1/PTGS2/PGR/ANGPT2/VDR/STC2/SPP1/NDP/APOL2/LIF/STC1/TPPP3/GJB2/AR/JUNB/CSMD1/HMX3",19
"GO:0048593","camera-type eye morphogenesis","36/2619","153/21261",8.55401523682919e-05,0.000894060479559314,0.000641228478656779,"PROM1/TFAP2B/PRDM1/PAX2/RS1/CALB1/PROX1/TWIST1/NDP/BMP4/SOX9/KDR/EPHB2/WNT2B/TFAP2A/FOXF2/STRA6/SIX3/RBP4/FOXN4/WNT9A/COL8A1/CRB2/NOTCH1/ZEB1/THRB/MEGF11/FZD5/PTF1A/STAT3/DSCAM/COL8A2/TH/LCTL/RORB/LHX1",36
"GO:0050771","negative regulation of axonogenesis","21/2619","71/21261",8.57542428455057e-05,0.000894789220802095,0.000641751138643577,"SEMA3G/SEMA3B/FSTL4/NTN1/SEMA3C/SEMA5B/SEMA6A/NRP1/WNT3/SEMA5A/RTN4/TNR/SPP1/EPHB2/EPHA7/SEMA7A/SEMA3D/WNT3A/SEMA3E/SEMA4B/SLIT1",21
"GO:0060601","lateral sprouting from an epithelium","7/2619","11/21261",8.9595314821873e-05,0.000930440456784473,0.000667320536166306,"FGFR2/TP63/CELSR1/BMP4/SHH/AR/NOG",7
"GO:1904238","pericyte cell differentiation","7/2619","11/21261",8.9595314821873e-05,0.000930440456784473,0.000667320536166306,"PDGFB/ACTA2/BMP4/OSR1/NOTCH1/CD34/FOXC2",7
"GO:0001892","embryonic placenta development","25/2619","92/21261",8.96213218296757e-05,0.000930440456784473,0.000667320536166306,"PRDM1/CASP8/FGFR2/PDGFB/BMP5/MDFI/TFEB/PCDH12/EPAS1/SNAI1/LIF/HS6ST1/TTPA/CCN1/ADM/PLCD3/FZD5/EOMES/SPINT2/RBPJ/KRT8/JUNB/CEBPB/PHLDA2/SOCS3",25
"GO:0046632","alpha-beta T cell differentiation","34/2619","142/21261",9.20855335920636e-05,0.000953656169051699,0.000683971060597701,"PRDM1/BCL3/FOSL2/GATA3/ITK/BCL6/CD86/FOXP1/IL18R1/TNFSF4/MYB/NCKAP1L/GPR18/IRF1/RARA/RSAD2/ANXA1/IL6/STAT4/NFKBIZ/IL18/RUNX1/ZBTB7B/IL6R/NLRP3/EOMES/TGFBR2/ZC3H12A/SHH/STAT3/JUNB/SOCS3/HLA-DRB1/HLA-DRA",34
"GO:0002526","acute inflammatory response","31/2619","125/21261",9.21652218880232e-05,0.000953656169051699,0.000683971060597701,"CD6/PTGER3/TFRC/PTGS2/B4GALT1/PIK3CG/IL1A/F3/TNFSF4/CCR7/APOL2/ALOX5AP/IL6ST/IL6/MYLK3/TNFRSF11A/OSMR/IL6R/NLRP3/ADORA1/NPY5R/IL31RA/SCN11A/CEBPB/A2M/NUPR1/ANO6/SIGIRR/PLSCR1/ZP3/SERPINA3",31
"GO:0048713","regulation of oligodendrocyte differentiation","16/2619","47/21261",9.35931719753297e-05,0.000966817466505156,0.000693410465354066,"TNFRSF1B/TP73/ASPA/MDK/DLX2/NKX2-2/IL33/DLX1/DAAM2/NOTCH1/TENM4/DRD3/NKX6-1/SHH/HES5/ZNF488",16
"GO:0031076","embryonic camera-type eye development","14/2619","38/21261",9.60466083298381e-05,0.000987225337360425,0.00070804717984971,"PAX2/PPP1R13L/PROX1/RDH10/TWIST1/RARA/TFAP2A/FOXF2/STRA6/SIX3/ZEB1/FZD5/RARG/TH",14
"GO:0035137","hindlimb morphogenesis","14/2619","38/21261",9.60466083298381e-05,0.000987225337360425,0.00070804717984971,"TFAP2B/TP63/RARB/WNT3/MSX2/TWIST1/BMP4/TBX3/OSR1/RSPO2/NOTCH1/WNT7A/SHH/RARG",14
"GO:0060441","epithelial tube branching involved in lung morphogenesis","14/2619","38/21261",9.60466083298381e-05,0.000987225337360425,0.00070804717984971,"TNC/FGFR2/CELSR1/CTSZ/FOXF1/RDH10/BMP4/SOX9/FOXA1/WNT2B/NKX2-1/RSPO2/HHIP/SHH",14
"GO:0090288","negative regulation of cellular response to growth factor stimulus","32/2619","131/21261",9.76163233026002e-05,0.00100169862885682,0.000718427558917534,"DCN/ADGRA2/CHRDL2/ATP2B4/GPC1/FSTL3/LRP2/SEMA6A/SFRP1/GATA3/WNT1/TWSG1/PPARG/NIBAN2/EMILIN1/DLX1/SLIT2/CER1/NOTCH1/ADAMTS12/CREB3L1/XDH/HTRA1/FBN1/GREM1/IL12A/SOSTDC1/SHISA2/GREM2/NOG/SULF2/SKOR2",32
"GO:0030168","platelet activation","36/2619","154/21261",9.85941134834038e-05,0.00101006002540518,0.00072442443017036,"CD9/VCL/ENTPD2/DGKA/PDGFB/MYH9/CD40/MYL9/MYL12A/PIK3CG/HSPB1/VWF/PLA2G4A/APOE/VAV3/IL6ST/IL6/DGKB/TLR4/TLN1/EMILIN1/MMRN1/ADAMTS18/MERTK/PRKCA/WNT3A/F11R/CSRP1/PDPN/AXL/F2R/PRKG1/PLSCR1/FLNA/PDGFA/CLIC1",36
"GO:0060425","lung morphogenesis","19/2619","62/21261",0.000108796179105462,0.00111273715857369,0.000798065423592788,"TNC/FGFR2/CELSR1/CTSZ/FOXF1/PLOD3/RDH10/BMP4/SOX9/LIF/FOXA1/WNT2B/NKX2-1/FGF7/RSPO2/TGFBR2/HHIP/SHH/NOG",19
"GO:0019228","neuronal action potential","13/2619","34/21261",0.000109304111119283,0.00111609041304335,0.000800470408838518,"KCNA1/CHRNB4/GRIA1/GJD2/NPR2/GPER1/SCN11A/KCNA2/GPR88/KCNQ3/KCND2/DRD1/SCN8A",13
"GO:2000696","regulation of epithelial cell differentiation involved in kidney development","9/2619","18/21261",0.000109946700290202,0.00112080534276097,0.000803852000217316,"PROM1/WWTR1/PAX2/GATA3/LIF/OSR1/WNT9B/GDNF/LHX1",9
"GO:1903115","regulation of actin filament-based movement","15/2619","43/21261",0.000112344634639345,0.00114336953283195,0.000820035246879184,"DSG2/SRI/DSP/CAV1/ACTA2/PDE4D/KCNJ2/CACNA1C/STC1/PDPN/ADORA1/CTNNA3/SCN5A/PLN/GJA5",15
"GO:0048675","axon extension","32/2619","132/21261",0.000113847486946611,0.00115676512146737,0.000829642687447005,"SEMA3G/SEMA3B/VCL/NTN1/TRPC5/SEMA3C/EDN1/SEMA5B/SEMA6A/NRP1/CXCL12/WNT3/SEMA5A/RTN4/TNR/EDN2/APOE/OLFM1/SEMA7A/BARHL2/SLIT2/ITGB1/POU4F2/SEMA3D/WNT3A/NKX6-1/SEMA3E/DSCAM/LAMB2/SLIT3/SEMA4B/SLIT1",32
"GO:0097529","myeloid leukocyte migration","57/2619","283/21261",0.000114099448160559,0.00115742779001497,0.000830117959483231,"CD99/CD9/CD74/CNN2/EDN1/CXCL2/B4GALT1/MMP2/TGFB2/DDT/PDGFB/RIN3/PIK3CG/SERPINE1/RARRES2/CXCL12/CCL2/BST1/MDK/CALCA/TRPV4/IL1A/IL1R1/PGF/NCKAP1L/PREX1/CXCL6/CCR7/EDN2/LGALS3/SFTPD/VAV3/ANXA1/IL6/EMILIN1/TNFRSF11A/ITGA9/SLIT2/PLA2G7/MMP14/KIT/IL6R/TAFA4/IL17RC/CXCL3/CXCL5/GREM1/CX3CR1/ROR2/CXCL10/CXCL11/C3AR1/AZU1/CMKLR1/ANO6/IL17RA/C5AR1",57
"GO:0002287","alpha-beta T cell activation involved in immune response","24/2619","88/21261",0.000115534319706465,0.00116625686244409,0.000836450252220814,"BCL3/GATA3/BCL6/CD86/FOXP1/IL18R1/TNFSF4/MYB/RARA/ANXA1/IL6/STAT4/NFKBIZ/IL18/ZBTB7B/IL6R/NLRP3/EOMES/ZC3H12A/STAT3/JUNB/SOCS3/HLA-DRB1/HLA-DRA",24
"GO:0002293","alpha-beta T cell differentiation involved in immune response","24/2619","88/21261",0.000115534319706465,0.00116625686244409,0.000836450252220814,"BCL3/GATA3/BCL6/CD86/FOXP1/IL18R1/TNFSF4/MYB/RARA/ANXA1/IL6/STAT4/NFKBIZ/IL18/ZBTB7B/IL6R/NLRP3/EOMES/ZC3H12A/STAT3/JUNB/SOCS3/HLA-DRB1/HLA-DRA",24
"GO:0035924","cellular response to vascular endothelial growth factor stimulus","24/2619","88/21261",0.000115534319706465,0.00116625686244409,0.000836450252220814,"DCN/ADGRA2/FOXC1/ATP2B4/SEMA6A/NRP1/HSPB1/SMOC2/PGF/FLT3/KDR/ANXA1/EMILIN1/NOTCH1/ADAMTS12/ADAMTS3/XDH/IL12A/EGR3/GAS1/CCBE1/PRKD1/PTP4A3/MYO1C",24
"GO:0045598","regulation of fat cell differentiation","38/2619","167/21261",0.00011785816305628,0.00118585210166042,0.00085050413975849,"WWTR1/TFE3/PTGS2/RUNX1T1/AAMDC/MMP11/KLF5/MEDAG/SFRP1/DKKL1/TGFB1/RARRES2/SULT1E1/TRPV4/GNB3/MSX2/WNT1/BMP2/SIX1/ZFP36/TPH1/PPARG/IL6/TGFB1I1/HTR2C/WNT3A/FNDC5/ZBTB7B/FRZB/CDS1/ZC3H12A/GPER1/WNT10B/CEBPB/CMKLR1/LPL/PTGR3/FFAR4",38
"GO:0051147","regulation of muscle cell differentiation","38/2619","167/21261",0.00011785816305628,0.00118585210166042,0.00085050413975849,"CYP26B1/FGFR2/EDN1/MEF2C/LAMB1/PDGFB/FGF9/PIEZO1/TGFB1/ENG/SOX6/RBM24/FOXP1/NID1/PROX1/BHLHE41/EREG/BMP4/BMP2/NFATC1/LAMC1/NIBAN2/MYLK3/NOTCH1/ZEB1/WNT3A/FZD7/MMP14/KIT/SHH/GPER1/SHOX2/HOPX/LAMB2/BDNF/TMEM119/PRKD1/LAMA2",38
"GO:0035249","synaptic transmission, glutamatergic","30/2619","121/21261",0.000119268406311296,0.00119422549647401,0.00085650961627855,"ABCC8/PTGS2/CACNG5/MEF2C/SLC17A6/SLC17A7/CCL2/NR3C1/GRIN3B/TNR/GRM4/HTR1B/UNC13C/DRD2/CDH8/DRD3/GRID2/GRIA4/GRM1/GRIA1/ADORA1/GRM2/ROR2/GRIN1/GRM8/DRD1/RELN/GRM7/GRIN3A/GRM3",30
"GO:0044344","cellular response to fibroblast growth factor stimulus","30/2619","121/21261",0.000119268406311296,0.00119422549647401,0.00085650961627855,"CD44/GPC1/FGFR2/FGF20/FGF9/SFRP1/GATA3/CCL2/COL1A1/SMOC2/CCN2/RUNX2/FGFRL1/ZFP36/POSTN/FGFBP1/FGF5/FGF7/IQGAP1/FGF18/CREB3L1/HHIP/OTX2/NDNF/FAM20C/EGR3/SHISA2/NOG/SULF2/LHX1",30
"GO:0051963","regulation of synapse assembly","30/2619","121/21261",0.000119268406311296,0.00119422549647401,0.00085650961627855,"MUSK/NTN1/MEF2C/SYNDIG1/CBLN1/EEF2K/ASIC2/CUX2/SIX1/EPHB2/EPHA7/GRID2/FARP1/WNT3A/WNT7A/LRRTM1/PDLIM5/IL1RAPL1/LINGO2/BDNF/SLITRK1/SLITRK4/ROBO2/SLITRK2/SLIT1/AGRN/IL1RAP/NTNG2/COLQ/LINGO4",30
"GO:0003171","atrioventricular valve development","12/2619","30/21261",0.000120522659136317,0.00120096373203681,0.000861342341398998,"TGFB2/TWIST1/BMP2/OLFM1/APLNR/CCN1/NOTCH1/TGFBR2/HEYL/EFNA1/SLIT3/GJA5",12
"GO:0010460","positive regulation of heart rate","12/2619","30/21261",0.000120522659136317,0.00120096373203681,0.000861342341398998,"ADRB1/KCNQ1/EDN1/PDE4D/EDN2/ADM2/GCH1/TPM1/ADM/TACR3/NPPA/CHRNA7",12
"GO:0072273","metanephric nephron morphogenesis","12/2619","30/21261",0.000120522659136317,0.00120096373203681,0.000861342341398998,"PAX2/BMP4/SOX9/LIF/WNT9B/KIF26B/GREM1/GDNF/SIX2/HES5/LGR4/LHX1",12
"GO:0050922","negative regulation of chemotaxis","23/2619","83/21261",0.00012224526053349,0.00121617355503463,0.000872250967699467,"SEMA3G/SEMA3B/SEMA3C/SEMA5B/ANGPT2/SEMA6A/NRP1/DDT/RIN3/WNT3/CCL2/SEMA5A/GPR18/SEMA7A/SLIT2/NOTCH1/SEMA3D/WNT3A/GREM1/SEMA3E/ROBO2/SEMA4B/SLIT1",23
"GO:0008038","neuron recognition","16/2619","48/21261",0.000124458150787482,0.00123620451695643,0.000886617359607857,"PLXND1/CRTAC1/NRP1/SEMA5A/PCDH12/RTN4/PALLD/EPHB2/CNTN6/CNTN4/NEXN/DSCAM/CNTNAP2/OPCML/CNTN2/ROBO2",16
"GO:0097154","GABAergic neuron differentiation","10/2619","22/21261",0.000124945843268242,0.00123708360475489,0.000887247849540584,"PRDM13/DLX2/INHBA/NKX2-1/ASCL1/DLX1/DRD2/TLX3/CNTN2/DRD1",10
"GO:0098801","regulation of renal system process","10/2619","22/21261",0.000124945843268242,0.00123708360475489,0.000887247849540584,"EDN1/PDGFB/CORIN/DRD2/STC1/ADORA1/F2RL1/OR51E2/F2R/GJA5",10
"GO:0072243","metanephric nephron epithelium development","11/2619","26/21261",0.000126998187998518,0.00125490389299916,0.000900028725757963,"WWTR1/PAX2/CALB1/SOX9/LIF/OSR1/LAMB2/SLC22A6/HES5/POU3F3/LGR4",11
"GO:0030177","positive regulation of Wnt signaling pathway","35/2619","150/21261",0.000127150636463936,0.00125490389299916,0.000900028725757963,"TMEM132A/ADGRA2/CDH3/FGFR2/RSPO4/FGF9/SFRP1/TGFB1/PLEKHA4/DLX5/CAV1/SFRP4/WNT3/COL1A1/PTK7/SEMA5A/WLS/BMP2/LGR6/ANKRD6/NKD1/ATP6V1C2/DAAM2/RSPO2/LRRK1/WNT3A/SHH/RBPJ/RSPO1/WNT10B/LYPD6/FZD9/SULF2/NRARP/LGR4",35
"GO:0045834","positive regulation of lipid metabolic process","36/2619","156/21261",0.000130226737393559,0.00128321990201157,0.000920337230379047,"NR1H4/CD74/EPHA8/PTGS2/SORBS1/PLA2G3/ABCD1/TGFB1/PPARGC1A/GPLD1/IL1A/NR4A3/RDH10/FABP3/FLT3/TWIST1/RAB38/CCR7/APOE/PPARG/ANXA1/CCN1/HTR2C/ADM/BMP6/KIT/ABCG1/CAPN2/ADORA1/ABCG4/ABCD2/MTLN/PRKD1/IRS2/DISP3/PLIN5",36
"GO:0048041","focal adhesion assembly","25/2619","94/21261",0.000130609444176862,0.00128494815080666,0.000921576746464311,"VCL/GPM6B/SLK/ACTN1/ACTN2/COL16A1/TRIP6/SORBS1/NRP1/SFRP1/DUSP22/SDC4/KDR/AJUBA/THSD1/TLN1/CDH11/MMP14/ITGA2/GREM1/FAM107A/LIMS1/APOD/S100A10/STON1",25
"GO:0007528","neuromuscular junction development","17/2619","53/21261",0.000132473482145447,0.00129916240876184,0.000931771344270857,"MUSK/TNC/CACNA1S/CNTNAP1/SIX1/UNC13C/ERBB2/PPFIBP2/LAMB2/KY/DOK7/F2R/COL4A1/SLC18A3/AGRN/FZD9/COLQ",17
"GO:0046189","phenol-containing compound biosynthetic process","17/2619","53/21261",0.000132473482145447,0.00129916240876184,0.000931771344270857,"OPN3/CDH3/MOXD1/DCT/TGFB2/DDT/TYRP1/GATA3/RAB38/TPH1/GCH1/HDC/NR4A2/GPR37/TH/PMEL/SLC24A5",17
"GO:0003161","cardiac conduction system development","14/2619","39/21261",0.000132950960409268,0.00130045417726364,0.000932697812636397,"DSG2/TBX18/MSX2/BMP4/TBX3/GATA6/NOTCH1/SHOX2/HOPX/NPPA/IRX3/MSC/SCN5A/GJA5",14
"GO:0022404","molting cycle process","27/2619","105/21261",0.000133234656754181,0.00130045417726364,0.000932697812636397,"CDH3/FGFR2/TP63/TGFB2/TRADD/MSX2/INHBA/SNAI1/SOX9/TNFRSF19/KRT17/LAMA5/SPINK5/EDAR/FGF7/NOTCH1/APCDD1/CD109/FOXQ1/SHH/RBPJ/WNT10B/SOSTDC1/FOXE1/PDGFA/LGR4/FOXI3",27
"GO:0022405","hair cycle process","27/2619","105/21261",0.000133234656754181,0.00130045417726364,0.000932697812636397,"CDH3/FGFR2/TP63/TGFB2/TRADD/MSX2/INHBA/SNAI1/SOX9/TNFRSF19/KRT17/LAMA5/SPINK5/EDAR/FGF7/NOTCH1/APCDD1/CD109/FOXQ1/SHH/RBPJ/WNT10B/SOSTDC1/FOXE1/PDGFA/LGR4/FOXI3",27
"GO:0021545","cranial nerve development","19/2619","63/21261",0.000137962545819996,0.00134448405501939,0.000964276449847472,"ERBB3/CNGB1/PAX2/NRP1/PHOX2B/KCNA1/NDP/NKX2-2/SIX1/EPHB2/TFAP2A/SLC24A4/POU4F1/NPR2/KCNC2/KCNA3/KCNA2/NEUROG1/SCN8A",19
"GO:1904427","positive regulation of calcium ion transmembrane transport","23/2619","84/21261",0.000148945241481953,0.00144923486138955,0.00103940470094735,"CALCR/SRI/ADCYAP1R1/P2RX5/CAPN3/NTSR1/CEMIP/CAV1/P2RX3/PLP1/APLNR/STAC2/JPH2/CACNA2D1/GPER1/STIM1/CXCL10/CXCL11/P2RY6/HAP1/GRIN1/F2R/DRD1",23
"GO:0030217","T cell differentiation","67/2619","350/21261",0.00015044076399166,0.00145806905832977,0.00104574066903188,"CYP26B1/CD74/TRAF3IP2/PRDM1/BCL3/FOSL2/PTPRC/TGFB1/GATA3/MDK/ITK/BCL6/CD86/FOXP1/IL1A/IL1RL2/IL18R1/TNFSF4/MYB/NCKAP1L/PREX1/RUNX2/WNT1/GPR18/IRF1/BMP4/TNFSF9/CCR7/FOXJ1/RARA/SPINK5/RSAD2/DOCK2/ANXA1/IL6/STAT4/ERBB2/NFKBIZ/ZEB1/IL18/CD8A/FZD7/KIT/CD1D/RUNX1/ZBTB7B/IL6R/NLRP3/FZD5/EOMES/TGFBR2/ZC3H12A/SHH/B2M/RHOH/STAT3/IL7R/WNT10B/JUNB/EGR3/SOCS3/FANCA/GPR89B/HLA-DRB1/NRARP/HLA-DOA/HLA-DRA",67
"GO:0003198","epithelial to mesenchymal transition involved in endocardial cushion formation","8/2619","15/21261",0.000151029418432996,0.00145806905832977,0.00104574066903188,"TGFB2/ENG/MSX2/SNAI1/NOTCH1/TGFBR2/HEYL/RBPJ",8
"GO:0046321","positive regulation of fatty acid oxidation","8/2619","15/21261",0.000151029418432996,0.00145806905832977,0.00104574066903188,"ABCD1/PPARGC1A/NR4A3/TWIST1/ABCD2/MTLN/IRS2/PLIN5",8
"GO:0071599","otic vesicle development","8/2619","15/21261",0.000151029418432996,0.00145806905832977,0.00104574066903188,"FGFR2/EYA1/GATA3/PROX1/SOX9/SIX1/COL2A1/STOX1",8
"GO:0072160","nephron tubule epithelial cell differentiation","8/2619","15/21261",0.000151029418432996,0.00145806905832977,0.00104574066903188,"PROM1/WWTR1/PAX2/MEF2C/GATA3/LIF/OSR1/LHX1",8
"GO:0007612","learning","37/2619","163/21261",0.000151571223539316,0.00146102401787976,0.00104785999346244,"ABCC8/ABCA7/PTGS2/OPRK1/SLC8A3/NTSR1/TANC1/TACR1/TNR/PDE1B/ATP8A1/C1QL1/EPHB2/TBR1/STRA6/DRD2/ITGB1/DRD3/SLC24A2/KIT/BTG2/EN1/FOS/NEUROD2/CNTNAP2/CHRNA7/FOSL1/GRIN1/TH/GPR88/CSMD1/NOG/CLDN5/CNTN2/DRD1/RELN/HRH1",37
"GO:0018212","peptidyl-tyrosine modification","62/2619","318/21261",0.000154147851520229,0.00147900402858214,0.00106075542411005,"CRLF1/MVP/CD74/HGF/CD44/ERBB3/FGFR2/TNFRSF1A/PTPRC/NOX4/CASS4/IL11/NRP1/PDGFB/CD40/ANGPT4/SFRP1/TGFB1/CAV1/VTN/BST1/HPX/NEDD9/DUSP22/EFEMP1/FLT3/KDR/LIF/EPHB2/IL6ST/EPHA7/IL6/ENPP2/PARP9/FGF7/ERBB2/PDGFC/TSLP/CTF1/IL18/BMP6/ANGPT1/LRRK1/SAMSN1/KIT/IL6R/ITGA5/DDR2/IL31RA/GREM1/IL12A/EFNA1/TPST1/CLCF1/DOK7/TMEM102/EPGN/SOCS3/NTF3/RELN/PDGFA/HES5",62
